,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,sentiment
292,4fdec78f-60e6-4d94-9b6f-44aca2e26a32,Tony Lee,"It might get 5 stars if you would explain where my three words comes into the picture. No obvious reference to it when you open the app, just normal coordinates",3,2020-10-02,1.26,-1
293,7bebfb8e-e5e1-4d60-9db7-0f6c51f14666,Robert D,"5 stars as very simple, functional and essential. Map could be improved by letting you drop a pin to get another location - some emergencies might need that information (like where you were five mins ago, or where someone else is).",5,2020-10-01,1.26,1
294,9d72569d-da2c-4863-905d-5ab277a145a5,Kevin Wilkinson,I just downloaded this app opened it to see I was some 5 klms from where I am. Not much help if I have an emergency in a rural area. I have just uninstalled it.,1,2020-10-01,,-1
295,52c459f7-37f8-4929-8e30-f902b02d9a74,Katie Locock,"Brilliant idea, I learnt about this app while doing the online criteria for my first aid certificate renewal and having needed to cal 000 before and not known the address of my location I think this is amazing and should be more widely known!",5,2020-09-13,1.26,1
296,da8eae04-dd40-4c5a-abba-1c97ccfcb032,Ashley Kerlin,"Surely this sort of app would allow you to save personal information to be shared with emergency services (only if you need to contact them): allergies, medications, doctor, next of kin, home address, blood type, need glasses, wear contacts.",3,2020-09-10,1.26,1
297,4b2ccbde-54f3-4f3b-9769-09a0147f60cf,Charlene Sisk,Does this app work for the US?? Reading things.. To my knowledge we do not use the (000),3,2020-08-31,1.26,0
298,6c657eea-83e6-4f48-94c0-8b161a082a5a,Lucian SJ Interpreter,Need to fix NRS access,2,2020-08-25,1.26,0
299,671de0b1-9fce-464e-b01f-f2636bef1a01,Tammy Oostenbroek,Great app if you dont have phone service.,5,2020-08-21,1.26,1
300,877f35c3-10ed-4388-ab7f-22bf09f0947b,Gregory Taylor,"Not that I have used the App yet, not that I hope to use it either, but being a TC my company has recommended all staff to have access to it in case it is needed. In reading previous comments about the size of the GPS Co - Ords #'s, and being to small to read with out glasses access, I have found that if you tap the Red box the Address & Co-Ords are written in it does Enlarge the Text. When I discovered this the numbers went from illegible to legible without my glasses on.",4,2020-08-13,1.26,1
301,62a7e816-5efe-4c89-8c29-b8449e9e530b,Robert Fleming,Use the app to find various location. Works extremely well and really accurate.,5,2020-08-08,1.26,1
302,d5bc3fe7-3803-475e-9156-79fedacc140d,Joey Mason,It's basic but that's perfect,4,2020-07-31,1.26,1
303,67de585d-af92-4657-92b7-3bc7254e6336,Wendy Horspool,Live this app very helpful when in emergencies,5,2020-07-31,1.26,1
304,ec901d7c-cfb4-410d-82d5-28c570c036c0,Lim Lim,Easy to use and accurate.,5,2020-07-26,1.26,1
305,b20b4808-32fb-44aa-a149-11d5a1a3e320,Chris Standen,GPS coordinates can take precious time to read out and are prone to miscommunication. What3words may be better in some circumstances.,4,2020-07-15,1.26,1
306,47e05bdd-c2ef-4768-9a55-e4659411cba0,James Nicholas West (Sandfo),Excellent,5,2020-07-04,1.26,1
307,e09c9dc1-262c-4702-9e89-1695f6fcda2a,Rob Brennan,Content ✌️✌️✌️✌️,4,2020-06-15,,0
308,8ebde4de-9096-4604-b79c-11ed44c34ba9,Jeannette Coman,Awesome,5,2020-06-04,1.26,1
309,e63c4ee5-2db9-4d38-96a1-a215070efdc0,Gordon CAMPBELL,"Neil's comment (20th April 2020) is 100% correct. I have the app and give it 5 stars... but... a newer app does so MUCH MORE!!! Check out 'What3Words'. It has so many more uses and is used by millions of people since it was launched in 2013. ie; Locating friends in crowds at a football match or rock concert (not much use right now but will be when COV-19 is under control), quickly finding a business in large industrial complexes; finding a friend's camping spot off the beaten track. Sure, you can use GPS co-ordinates, but three words are so much easier to enter and remember than a string of numbers.Try it.",5,2020-05-30,1.26,1
310,8baf1ece-d474-4cbd-bf74-f344a9fb196c,Mand Tiga,"Would like to see integration of the what3words location protocol, for the stressed, elderly or vision impaired reading out the lat & long is a big ask.",4,2020-05-25,1.26,1
311,5c237982-aeaf-4a31-a4a5-e9696e1dd419,CRAYDEN SWIFT,LIFE SAVER IN EMERGENCYS.,5,2020-05-09,1.26,0
312,bddce2bc-1d95-4845-b216-039db366450f,Andrew Chan,It's good to call emergency people,5,2020-04-30,1.26,1
313,cbe135d3-e46a-4840-bb10-35b1028c6f93,A Google user,I like the idea of this app but the location coordinates are very rarely accurate so it doesn't really serve its purpose for me.,2,2020-04-28,1.26,1
314,0fcd56cf-d10e-4d78-be19-c41a46520ef4,A Google user,Easy and simple to use.,5,2020-04-26,1.26,1
315,f795d25e-3ce1-41b1-b4cd-84d3606227c8,A Google user,"Excellent service, app great resource.",5,2020-04-22,,1
316,3591e23b-b730-40d5-a041-ec5d35f34985,A Google user,"Excellent - but needs one tweak. This app should be preloaded on every Aussie mobile device, for its ability to quickly provide an accurate location to emergency services. However, it would be much improved for rural and highway use by adding an approximate distance and bearing from the nearest town, as the lat/long may be too complex and the highway name and 'suburb' not specific enough for some users and/or agencies.",5,2020-04-20,1.26,1
317,e3c88d7c-1332-4596-8945-b232e4b71265,A Google user,"Excellent, Didn't have to used so far during Bushfire",5,2020-04-18,1.26,1
318,06e16f1a-946c-4fc8-84e7-382078d5f3bb,A Google user,When address show up while I am at home the app shows the wrong address and as such emergency vehicles would not find me - my home address 5 Demijohn crt Huntly address show on the app 6 Lakeview crt Huntly Vic - Lat -36.67637 Long 144.33854,1,2020-04-16,1.26,-1
319,312cee53-62bc-4c8e-bc29-1107df7812f1,A Google user,"Perfect app for its purpose: something to contact help in the event of an emergency. No frills; it opens up quickly and silently every single time, and provides location data as soon as possible, including GPS coordinates and address. Important contacts are listed clearly, there are no little buttons or menus to mess around with. The design of the app is clean and simple. The designers of this app understand what needs it must fulfill. A must have, in case of emergencies.",5,2020-04-16,1.26,1
320,4e8a6f7e-37f9-4471-bb69-5d2ad73f0d53,A Google user,Benefits (my safety) outways the long terms and conditions that you need to agree too I hope.,4,2020-04-15,1.26,1
321,9ad893b2-f27e-4604-b7cf-83c038d80eb1,A Google user,"While a good idea, I can see room for improvement. e.g. Imagine the situation where a caller can't read the screen (too young, lost eyeglasses, degraded vision, etc). An option for the app to speak would be good. To say your location out loud, to speak CPR instructions if you have no reception to call 000, etc",3,2020-04-15,1.26,1
322,25c96d8b-7d6b-4b57-89bd-783fca6b7f82,A Google user,Everyone should have this app on their mobiles. You never know when you'll need it.,4,2020-04-14,1.26,0
323,fc6dcc77-77dc-4fe4-8ecb-c928e3fb407d,A Google user,Hundred percent nessesary,5,2020-03-30,1.26,0
324,36dd00e3-be1b-4eda-89ea-af029ec66978,A Google user,Great app easy to use,5,2020-03-29,1.26,1
325,5aefda1d-f800-4cea-8ff5-aaafa1cbe729,A Google user,Good,5,2020-03-29,1.26,1
326,8799e92a-e6cb-4dac-967d-9de13e0e0bf7,A Google user,Really handy for helping your self and I'm in cadets so it's really useful if you see some one who is injured,5,2020-03-06,1.26,1
327,850beb32-e611-440e-940c-de8c12925328,A Google user,"A must have free ""000 location"" app within Australia for all.",5,2020-02-27,1.26,1
328,be1ed27c-0b14-441a-8ad8-3733e5ddd19e,A Google user,Has all the emergency services and is easy to locate them in the app. Hope I don't have to use it.,5,2020-02-26,1.26,1
329,efd36cef-096c-497c-8aef-1a49b0697d10,A Google user,Good idea but very bad app. Locks up the phone and then had a system ui crash,1,2020-02-16,1.26,-1
330,02ad94a2-eee6-4d76-bf0f-70043adf492d,A Google user,"Great start but plenty of room for functional improvement as demonstrared in various other reviews. Be aware that if your 'location' function is turnred off this app will not over ride and turn it on. This would be an important upgrade, as would-be making the app accessible without the need to login. Also, a button is used to call 000 in one touch. It's accompanied by several other buttons. Perhaps it would be faster if 3 buttons were available for 000. This should expedite the call.",3,2020-02-16,1.26,1
331,440f88ed-1be9-4650-bcd2-e9ff0ad6672a,A Google user,Everyone needs to download this,5,2020-02-15,1.26,0
332,a9ed1505-ef32-4adf-a4e7-9e707a4dc7b9,A Google user,The address is incorrect how can I fix it,4,2020-02-03,1.26,0
333,85814374-7c34-420a-a3b0-ea6a482dbd18,A Google user,How about some numbers for specialist mental health services and animal emergencies?,4,2020-01-28,1.26,0
334,f9119e94-4ce3-4076-a127-8e3d0dd25072,A Google user,Terrible terrible terms of use.,1,2020-01-09,1.26,-1
335,423e2523-9916-47cf-8c15-5281cb369129,A Google user,Works exactly as described.,5,2020-01-08,1.26,0
336,2824505b-325d-4f5e-ae6d-3cf7e551c10b,A Google user,Only usefull if u have Data on ur phone and a phone signal. I live in Australia and beleave me there are plenty of places where u cant get a phone signal. This will never work in outback australia.,1,2020-01-08,1.26,0
337,44e8df05-ccdd-4166-9e00-df21f822fd2e,A Google user,At the moment I've had none,5,2020-01-04,1.16,0
338,358f578f-e8b2-43ed-8a3c-0460d2afb96e,A Google user,I like the GPS feature,5,2020-01-04,1.26,1
339,7762d91c-1fad-4e14-927e-527d7a7605e5,A Google user,Great simple to use app that transmits basic information. Would be great if you could add essential health data or something like that if required.,4,2020-01-04,1.26,1
340,0685f9dc-f18a-4403-867d-de3cc91bbe9d,A Google user,Good,5,2019-12-22,1.26,1
341,881d7af5-dbf9-4cc1-9353-08d554712583,A Google user,Could you please add a CPR resuscitation box. Thanks..,4,2019-12-14,1.26,1
342,fceea33f-a061-49eb-a6b0-7a9977cb0f2f,A Google user,The Best App,5,2019-12-10,,1
343,afa918d3-e621-4522-afaf-e75bb048acc7,A Google user,Invaluable. Thank you.,5,2019-11-30,1.26,1
344,9bd51731-1b26-41c0-9e5b-e3a6d00b067f,A Google user,"I would like to use this app but I cannot agree to the licence agreement which includes an onerous indemnification clause. Licence says ""You indemnify FRNSW against all liability, loss, damage or injury suffered by any person, organisation, or entity in connection with the use of Content or the Licensed Application"" This means that if FRNSW has to pay compensation to ANYONE after they have used this app that I will foot the bill!",1,2019-11-28,1.26,-1
345,d5afc36a-9101-498f-835a-14979abd1274,A Google user,Brilliant App. Thank you for inventing this one.,5,2019-11-23,1.26,1
346,d3ac5672-63d9-45ec-a727-67d03b3548d9,A Google user,Good app. Handy if you don't know exactly where you are. Suggestion though: please increase the font size on the location coordinates and address. It's impossible for me to read them without my glasses. :-),4,2019-11-19,1.26,1
347,e1b79c3f-300a-45d7-a8ca-c252bbc0c303,A Google user,Nothing to say as I just open this app - I hope I don't need to use it however I hope I will be happy with it when necessary 👌 thanks,5,2019-11-14,1.26,1
348,798387b6-4895-4a04-8304-14651a67bdaa,A Google user,Contact emergency services reliably easily sharing your location,5,2019-10-29,1.26,1
349,f6818e50-5ff1-4803-a281-e77d3a04c1dc,A Google user,"Outstanding app, so helpful when it comes to calling for emergency help",5,2019-10-28,1.26,1
350,5b9f9231-8163-4e95-a21c-854f63b867f6,A Google user,Great,5,2019-10-21,1.26,1
351,b3de7fe1-d8b5-40a4-abc4-8e0b85e1c8b7,A Google user,IT SEEMS CAPABLE OF FINDING YOU WITHING A METRE. YOU WILL HAVE HELP SO FAST THANKS GUYS I FEEL SAFER AFTER HAVING HEART ATTACKS AND SERIOUS HEALTH PROBLEMS. XO THANKYOU.,5,2019-09-30,1.26,1
352,61766a78-107e-4f3d-9861-bc570f91d5c4,A Google user,Great app for elderly people,5,2019-09-15,1.26,1
353,822463e8-69e8-4159-b6fd-f02968d0a423,A Google user,"Done My First Aid Course An My Instructor Chris Has Showed The Class This App An So We All Are So Happy With The Info An Life Saving Options It Has, An You Dont Even Need Internet Data To Access Its Good Deeds",5,2019-09-04,1.26,1
354,90afb0d9-b507-4a49-b25c-9700566f16f6,A Google user,Must have app if you live in Australia!,5,2019-08-31,1.26,0
355,33b3421b-be8b-47bb-8b41-8f92299c3372,A Google user,Paul Dillon said its good so therefore its good,5,2019-08-30,1.26,1
356,abc56bac-cc25-4565-9c68-fd24624f16cd,A Google user,Love it,5,2019-08-21,1.16,1
357,7723db0e-5167-4a89-8e79-b7666bf07977,A Google user,Had to use this app interface works spot on,5,2019-08-15,1.26,0
358,16694c6c-d3b6-4250-b724-a5338f825dff,A Google user,"PUBLIC AND FRNSW PLEASE READ ALL OF THIS.Whoever is in responsible for public awareness of this app SHOULD BE SACKED. Less than 2 days ago there was a father and daughter lost in deep snow near Thredbo. This opportunity, and many others in the past, must be seized upon and the media used to educate and reinforce the need for all persons to have this app on their phone and to know how to use it.  I have used app before, as a Police Radio Dispatcher.  5 teenage girls were lost in bushland in winter at night. Police had been searching for them for some time but the girls didn't know where they were and a triangulation from there phone only showed a rough area. The supervisor was about to call in a helicopter to assist in the search. I called back the young girl's phone and asked if she had the Emergency+ app on her phone. She didn't but she did have internet connection so I was able to talk her through the download. Within minutes  I had her location PINPOINTED through the lat/long coordinates. Using mapping we were able to walk the girls to a close by track whilst coordinating Police to walk in from the nearest road.  This is just one of many stories about this app. IT SAVES LIVES!!",5,2019-08-12,1.16,-1
359,dd4b3545-86de-4d1a-aba3-5218ea921c2e,A Google user,My hubby needs this app for work but cant seem to find it on his phone but got it on mine. We are old skool. His is a S4 and im a S5.,2,2019-08-01,1.26,0
360,b49d9f6f-e7b4-4c1c-80f6-6a0d8382dc13,A Google user,Great App everyone should hav ere it on their phone,4,2019-07-22,1.17,1
361,c85e5d1c-1617-4cd2-966f-c04ddd230740,A Google user,Not very useful. it needs to contain basic CPR details. Perhaps even a beeping sound to synchronise your chest compressions,1,2019-07-22,,-1
362,1a414622-e1b4-4cdf-8dad-89542b2f2172,A Google user,Would be even better if it automatically sent location,4,2019-07-20,1.26,1
363,4f1da947-0278-4630-8744-8dafae57a8bb,A Google user,This app is basicly needed on all phones. great tracking and shown phone numbers for any emergency.,5,2019-07-17,1.26,1
364,68995d8e-3e7b-4fc7-a3a4-859c38a52f15,A Google user,Brilliant app just hope i don't have to use it,5,2019-07-16,1.26,1
365,4ec77643-2832-42cf-bc98-3c842483c70b,A Google user,tried to call 000 with it hangs up straight away not a good app,1,2019-07-11,1.17,-1
366,24a884d9-e341-4c43-ab2f-0b0923f2da9d,A Google user,great APP but haven't tested it out yet in the bush were there is no phone reception they say it will still work who knows..,4,2019-07-06,1.26,-1
367,7a55e163-b7a3-4982-948b-cf710b4bdd6c,A Google user,Great app to save livws in the elderly especially..,5,2019-07-02,,1
368,828b0d87-5cd1-4ff2-a567-b7a3f53b3e66,A Google user,Great! Makes me feel safer.,5,2019-06-19,,1
369,20b1d7ec-bee1-472b-8f14-90c492081883,A Google user,"This app is useless. I live in regional Victoria & the address it is showing is not where I am. It is showing the same town, but not exactly where I am. How am I meant to use it if it can't even show me the correct details??",4,2019-06-14,1.26,-1
370,816f420f-c502-4186-90a2-757088c0414b,A Google user,not helpful your phone give you all this info already I downloaded it then delete it,1,2019-06-03,,-1
371,b13b0c0b-2b88-4d54-b58e-a773335fb281,A Google user,Needs text for those with breathing difficulties.,4,2019-05-31,1.26,-1
372,ba2d3c82-0864-4a0a-97ee-8ff90c63462e,A Google user,COOL,5,2019-05-22,1.26,1
373,954235d5-e7cc-4841-b302-19dca8cf8c4c,A Google user,"not good, has very limited features, use google instead",2,2019-05-16,1.26,-1
374,fdac0c79-b816-465f-b988-76d0d204b612,A Google user,awsome,5,2019-04-19,1.26,0
375,2dbf4c3e-25fd-4e57-86be-cf1ce6e85b7a,A Google user,"The app displays location coordinates, but so does any gps app. It still requires the user to be able to read out the numbers. The poor accuracy reported by some users is probably the inevitable result of using it indoors.",3,2019-04-19,1.26,-1
376,06b071d0-bf65-4c8b-ad66-d71e88f8af29,A Google user,when you ring the emergency service your location disappears How can you tell them your location. Useless untill fixed In an emergency you more than likely will only have enough time to dial the emergency number shown on the app Not a great time to be trying to access the app showing location when you are in a call,1,2019-04-08,1.26,-1
377,6ebc0c08-ffa5-4820-8441-7cee10754c61,A Google user,great app,5,2019-04-08,1.17,1
378,65c817d8-88f6-4a4e-9feb-979a70e5f97a,A Google user,i has everything i need in an emergency,5,2019-03-29,1.17,-1
379,c7e9652f-ea24-433b-92f1-8b311ed252c0,A Google user,An essential app. Just in case,5,2019-03-21,1.26,0
380,038f9936-1aed-491d-8a3a-bee43bb1b838,A Google user,great program,5,2019-03-21,1.25,1
381,1e91a329-dddb-4d7d-b145-c511295b4903,A Google user,please allow copy paste of latitude and longitude,3,2019-03-20,1.26,1
382,66fe75ce-fc7e-4e0b-85d9-b4d6fb6e8fcf,A Google user,what a fantastic app to have in case you need someone. I can be anywhere in the house and collapse with my condition and no one will ever know. I keep my phone close to my wheelchair in a pocket my Wife made for me and it gives me a little peace of mind that this app is available without much effort. I think that is the most important thing a app you can push without to much effort for Emergency situations!,5,2019-03-20,1.25,1
383,6a863d3d-d4ff-4dc9-b099-79e07f253c2a,A Google user,everyone should download this app it's excellent,5,2019-03-19,1.25,1
384,44b8bd29-7d7c-4e88-9587-d5df920830e5,A Google user,Every mobile phone should have this app. Just in case!!!,5,2019-03-19,1.17,0
385,f7f1feef-69cc-4fbd-bffe-83f25af21a74,A Google user,posted,5,2019-03-14,1.17,0
386,078f474a-0b37-4007-92bb-7d1f7eb57a79,A Google user,easy to use and a great tool,5,2019-03-05,1.17,1
387,d3de53c8-694b-4b4c-b6e5-76d6ea0444fe,A Google user,"needs a mental health call line, other than that its an easy to use app, gives you your exact coodinates and your address if available, plus numbers for services like SES, police help line and all that similar stuff, but a suicide hotline is thr only thing missing and its a pretty major need",4,2019-02-26,1.17,-1
388,2ed4c7f6-f16e-403b-bb2a-2a9deeeb3571,A Google user,fits my needs perfectly,5,2019-02-25,1.17,1
389,f8028319-8dac-4583-b367-1f7bdb701aab,A Google user,Would be better if you could add additional information like medication used and who to contact incase of emergency also if this app can be accessed while phone is locked.,3,2019-02-24,1.17,1
390,308da98a-c149-435f-a655-be137b940c13,A Google user,This App should be on everyone's phone.,5,2019-02-23,1.16,0
391,f01682c9-77d5-439e-963e-57818958cde1,A Google user,This app is useless because the coordinates are wrong up to 5km out which is no good for emergency services. When I ring the ambulance service they pin point my location immediately.,1,2019-02-23,1.17,-1
392,1e2a3d9a-c434-4684-8d7f-a5ef50d05731,A Google user,great,5,2019-02-22,1.17,1
393,f36ab83e-e9dc-4fc5-ba06-66445cab430d,A Google user,having no phone reception this app was great to have but IT DISPLAYS WRONG NUMBER ON LOCATION. this makes this app useless to me and there are no options of MANUALLY INPUT FOR EXACT ADDRESS. This feature is totally necessary for this application.,2,2019-02-11,1.16,-1
394,5aeccb50-0d43-4681-954f-4014da206806,A Google user,best app for emergencies. 10 out of 10.,5,2019-02-09,1.16,1
395,1e16ca58-1b9c-45bc-ad66-aeb88f655742,A Google user,"When I installed the app on opening it, it had a box with "" I AGREE"" , but nothing saying what i agree to! Would be like writing a blank cheque.",1,2019-02-07,1.16,1
396,a9763cbc-954a-461b-b9b8-c4f0b8f30a17,A Google user,Seems a good app. Only issue is that it doesn't show GPS coordinates.,3,2019-02-03,1.16,1
397,39a889d6-04e4-45e0-a9ce-76f89b692f97,A Google user,"What a great idea. I personally never know where the hell I am, to have the exact street name and number available is so simple it's gold. thankyou!",5,2019-02-01,1.16,-1
398,36726d79-71ef-4e07-9761-0559ac8ca699,A Google user,great app but does not give major cross Street which is first question 000 ask,4,2019-01-25,1.16,1
399,0b9b0402-bb89-4323-9924-3cada97e4199,A Google user,excellent accuracy,5,2019-01-24,1.16,1
400,65f9c760-7c3a-4077-8e74-75b18ae82c71,A Google user,how could this app be usefull when GPS has my location 5 klm away. thats not good. would be useful if i can put my own address in the location too.,1,2019-01-20,1.16,1
401,8d23b192-8698-4215-849a-e8709200342d,A Google user,This app was extremely useful in a breakdown on the M1 to describe our exact location,5,2019-01-19,1.16,1
402,a307571d-84f5-44dd-8b5f-cd4ee77d3ded,A Google user,install and hope you never have to use it.,5,2019-01-08,1.17,1
403,f3359937-69a4-4fc9-8657-a50b4e9b52b1,A Google user,"it's a piece of mind to have gps coordinates in case of emergency while camping. not sure if its possible, but I think this app could me more valuable if you were able to access it from a locked phone and therefore if something was to happen to me, my family or friends would have access to it. also maybe if it could be linked to rural fire service for fire danger announcements and fire danger ratings",4,2019-01-02,1.16,-1
404,8cb7f38e-01fa-41ba-ae6d-5ea7fc4598e0,A Google user,n..lm i22 mb,1,2018-12-31,1.16,0
405,2895bab0-8caa-4c91-9a10-6000b96270a9,A Google user,"1/5 stars, not because it doesn't work, but because it needs Google play services... Seriously!?!",1,2018-12-08,1.16,1
406,c2f2d3e1-6022-49c4-88be-3fe59197f82f,A Google user,Great app for emergencies!,5,2018-11-29,1.16,1
407,40252fe5-a9d0-4575-8944-008327ec21cb,A Google user,"Location accuracy is the problem of the network, not the app as i discovered when on phone to police they tried to tell me i was in West Swan about 4 ks from my actual location. Got off the phone and went straight to google maps and still 3 streets away from my actual location. Who do you blame, the carrier, the app maker or just our network. GPS coordinates may also be wrong if the map is wrong",4,2018-11-27,1.16,-1
408,de4199d0-1667-4fd9-b161-1c5714be52c3,A Google user,"This app was recommended to me by a friend. Hopefully I never have to use it, but if I do, it looks like it will be incredibly beneficial. Thank you.",5,2018-11-26,1.16,1
409,406eda2a-b634-49f1-9f97-c7de7bf33e7e,A Google user,"Great app. Suggestions: a share button next to your coordinates. A duress alarm. An internet based call lodgment, often I have internet and/or sms ability when I can't make a call.",4,2018-10-20,1.16,1
410,65646edc-6a9f-472c-8c63-1b83208fa81c,A Google user,"It needs a more modern look and needs a more advanced system such as having an ambulance see your location automatically, along with other stuff.",3,2018-10-17,1.16,1
411,5f7fef9b-e5bd-4004-9f2a-5282346354d7,A Google user,Does this work in Western Australia?,5,2018-10-13,1.16,0
412,eb939cf6-cf7e-474f-b9c8-92a6ec66cb31,A Google user,Great app but needs setting to be shown on lock screen.,4,2018-10-11,1.16,1
413,9cd231fb-64d4-455f-89d9-b6bdbfa1450c,A Google user,I absolutely love this app. Super helpful and effective,5,2018-10-05,1.16,1
414,7de4d623-f36b-4c0b-8ec8-22994f57f8de,A Google user,Quick and easy however it would be good if there was a way to copy your gps coords and address to clipboard so they can be sent as a txt to someone. If you are in an area with poor reception you can sometimes send a txt even if calls are not able to be made.,4,2018-10-01,1.16,1
415,87531890-1cea-44a1-b17d-412e3dffadf8,A Google user,Is there a way of putting in our correct address? Mine is showin in units behind me. Not even in correct street.,4,2018-09-28,,0
416,cbba4ecd-6c2c-48a1-a856-b626b1715366,A Google user,"This app seems great. The fact it has numbers for other help such as crime stoppers and poison hotline and the line for people who are deaf or speech impaired is fantastic. The only thing I would suggest is a line such as access line, or beyondblue as such lines have proved very life saving for my family including getting someone into the ambulance at a critical time. I have one question that for obvious reasons I don't want to try but the numbers attached in this app do they register and begin a phone call when pressed?",5,2018-09-17,1.16,1
417,e4e71c8e-fc34-4587-b7ed-b9b77494466f,A Google user,Hope I never need it. Well done. A nice-to-have might be a CPR metronome.,5,2018-09-14,1.16,1
418,c2ff364d-8de5-4096-8da0-eadb51aee9ba,A Google user,Looks good. Haven't needed to use it yet but keep it on starting screen just in case.,5,2018-09-13,1.16,1
419,e09f8c8c-4083-46b1-b1f0-a5f7e60028d9,A Google user,Really impressed by the news that a bushwalking grand father got saved from a deadly snakebite . Downloaded the app and found that it's the simplest intelligent app I had everseen simple and straight forward.. the app is enabled with geotagging...,5,2018-09-11,1.16,1
420,53bb49ad-ad46-4316-b228-bb18641347e4,A Google user,Great app,5,2018-09-11,1.16,1
421,fad667a7-b984-4ea3-a03c-e4988b41badd,A Google user,"I think it would be more useful if additional buttons could be added by the user. For example wildlide rescue, nrma etc as having location coordinates at these times may also assist.",4,2018-08-25,1.17,1
422,e9ff559c-c540-4390-8ded-a0eb8958f398,A Google user,"Emergency+ is ok but could do more - could have an In Emergency mode, auto 
send SMS with name, location to 106, etc.",4,2018-08-03,1.16,-1
423,5fe061f4-4eb4-47f3-b4ab-b090afd60a3a,A Google user,Everyone should have this app My by,5,2018-07-31,1.16,0
424,ede001ce-798c-43d8-873b-c1fd074d239c,A Google user,"This app put my work location on the road behind it and on a hill. At home 
is says I'm at my neighbours, there's a fair gasp between us",1,2018-07-07,1.16,1
425,1f210641-4f1a-4425-babe-8473662b8af9,A Google user,Very very good,5,2018-07-04,,1
426,b8da2f2a-e917-40c1-b6cc-803a1a6ed8a2,A Google user,Needs lifeline number. Otherwise great,5,2018-06-29,1.16,1
427,e510e607-bd90-4e16-9cef-77037870ce73,A Google user,"So the one main use of this app is its GPS locator, which tried to convince 
me it had received a signal accurate to six metres, six seconds ago, while 
I was at a location two full houses away from there. This is dangerously 
misleading and bad coding considering the actual embedded Google map was 
showing my correct location but your app's terrible API was completely 
failing to translate it into an accurate reading.",1,2018-06-20,1.16,-1
428,80831efb-3a71-49ea-b2d4-acfa7c048d04,A Google user,"Not relevant to Victoria. Once the GPS locates you in Victoria it still 
calls the NSW police number. Also, in Victoria we call 000 for SES 
emergencies such as road rescue, or rope rescue, not the other number the 
app automatically calls. Unsure about the need for this app other than to 
show your location, which Google maps does?",2,2018-06-19,,1
429,6d4391f3-4349-414b-9edf-8a331b9c3d7d,A Google user,"The only problem with this app is there is no button to use for silent 
assistance. I've needed assistance before but couldn't talk as my abuser 
was right there beside me. There should be an option for someone to use in 
a similar situation.",3,2018-06-09,,-1
430,11328d45-4092-4582-8ed6-eca11f782040,A Google user,"Had to remove this app as it was sending random emergency messages and 
distressing my family. IT STILL SENDS EMERGENCY MESSAGES even though app 
has been removed! I have restarted phone etc and it is still doing it. This 
is very distressing for my family and needs to be fixed immediately!",2,2018-06-03,,-1
431,9dc617b3-edad-493f-97ca-d901436f99e6,A Google user,"Just used for the first time was able to accurately inform police of the 
location I was calling from. I forgot you can open the app and call 
directly from it. Definitely keeping this one.",5,2018-06-01,1.16,1
432,8e8d45c8-f732-4ef7-888c-a7bc3de34026,A Google user,Very useful App.,5,2018-05-27,1.16,1
433,f3400653-7d87-4726-82fb-f10c32e709c9,A Google user,"This is great so useful for my work and everyday life. Im trying to find 
one that provided the location of a AED nearby in NSW i have found plenty 
for everywhere else. Maybe it can be added to this app that wouod be useful.",4,2018-05-16,1.16,1
434,64eccb57-9d26-45c8-b465-946065cddbcf,A Google user,A life saving app,5,2018-05-09,1.16,0
435,be9abffb-b60b-4981-9f77-d97bf6eb9e1e,A Google user,"Your app just sent me a ""thank you for using the app"" message at 6:30 AM.  I didn't appreciate that at all.   Thanks for the quick response. Yours is the only emergency app I have on my phone. As far as the app goes it is very good.   I cannot find the records of the incoming message on my phone. I received a second one around 9am. If I get another I will try to check its provenance.  John",1,2018-04-12,1.16,1
436,1879348c-29e8-4a2b-a5be-9d3df93956d7,A Google user,"Good app, needs to have 112 dialer for australian mobile. Then it would be a great app",4,2018-04-02,1.16,1
437,44cc9e2d-c154-4af2-a657-856f48707ce0,A Google user,"App is clear and easy to use.  I have it installed with widget on my home page. Can you tell me how to get it onto my Lock Screen, where I just have an ICE contact message.   I use a Nexus6P phone.",4,2018-03-24,1.16,1
438,19ce2e47-aaf2-4daa-8610-0bb2f930fb8e,A Google user,"Cancel button is ignored/ has no effect if Location is disabled or Airplane mode is enabled. Of course for the app to work both of these must be set correctly, but still it's a bug if just testing the app.",3,2018-03-23,1.16,-1
439,f3cdfddc-9fd5-4072-83f6-74f3de8571c1,A Google user,Fantastic app. May save lives. Everyone should have it.,5,2018-03-18,1.16,1
440,60e0e345-69ef-41e5-9d27-0e714fdbc533,A Google user,"Luckily, I've never needed to use this but it should have a widget.",4,2018-03-17,1.16,1
441,ca573972-8eb5-4795-bd19-9a67056cad95,A Google user,Great concept.  But I live in a regional area and found GPS suburb and address dramatically wrong.  No ability to enter correct details.  No ability to type landmarks.  Useless to me in an emergency.,3,2018-03-03,,-1
442,7bf56dec-c89d-4277-8300-7989cc5b7e27,A Google user,Simply essential...,5,2018-02-26,,0
443,f8f1aedb-30e5-4ac3-b946-390452358549,A Google user,Great idea but lacks silent reporting! For example when a person is in danger and can't talk for personal safety reasons. I would be happy with registration system which could identify me and my location on a button click.,3,2018-02-22,1.16,1
