Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
2300f9f2-0ee8-4633-a719-13dc3ce2d022,A Google user,Awesome app. Go Google,5,2012-06-26,1.1
3114126d-eff0-4ece-b79c-f89236156e9d,A Google user,This is a must have for everyone. You never know when you need this. We have all kinds of apps for just in case and you never knows. Why not this one? You could save a life. You never know. Thank you Red Cross for giving this to us.,5,2012-06-26,
e4feaa73-93c1-4c5c-b6f8-8b41fb4fb301,A Google user,Very useful. Nice apps. Love it.,5,2012-06-26,1.1
20630957-2968-428f-b445-715d12238bb7,A Google user,"I am a lifeguard, and this helps me study subjects im not great in.",5,2012-06-26,
3b7b445c-db91-4cfb-8ab6-631add70c048,A Google user,Teaches some good basic first aid in case of an emergency and refresher info.  Also has an emergency tab for someone who doesn't know what to do!,5,2012-06-26,1.1
c8f95612-e7a7-4f9d-bc7c-a83e422e9ce5,A Google user,"This is the most information in one app.  We can only hope we won't need it, but if so, we'll be prepared.",5,2012-06-25,
42215d39-2e91-426a-a7c7-9c8eb2451ab8,A Google user,Very helpful!!,5,2012-06-25,1.0
5f21bc82-9272-44e8-97c2-31b6c7632578,A Google user,Really wonderful,5,2012-06-25,
006e7d5b-ce70-43a1-aa2b-b072c8ffc981,A Google user,I must say that is a neat tool to have and share from first aid to disaster preparedness and more to come. Hope you enjoy the app.,4,2012-06-25,1.1
311fa35e-039d-4cdc-ab1e-96d7e8f7c76a,A Google user,Love this app!!!! And the testing part is so fun. GR8 job!!!!,5,2012-06-25,1.1
3e14dede-589d-4269-936a-adb4cfa6182d,A Google user,Keep it just in case,5,2012-06-25,1.1
48187db5-8a0e-4d58-8cb8-6c486b4c9d91,A Google user,Clara Barton you did good,5,2012-06-25,1.1
e26b1bf8-e415-4d89-ba62-d3c50e2f5e8d,A Google user,This app is such a great idea! It allows anyone with or without medical experience to save a life in the first critical minutes after someone stops breathing.,5,2012-06-25,1.1
0f391a10-be99-4ca3-8b5f-45cbcb1ff2c0,A Google user,Very good,5,2012-06-25,1.1
53c15d1c-04ff-4558-8cf4-b345099363fc,A Google user,great app but the same of british red cross'...,5,2012-06-24,
620b0f89-49e8-459f-be0b-4811c4ff1ba6,A Google user,"Fantastic. A must have. You never know what might happen, this will help prepare you for the unexpected. Especially helpful w/ children running about.",5,2012-06-24,1.1
1550ffe2-4a35-4907-82ac-e418d24ea356,A Google user,Wonderful information to have at your fingertips.,5,2012-06-24,1.1
e9154221-4f9d-4e73-9d52-aa3dac4eae0f,A Google user,"very useful, I have this app on my phone, so I can be assured that if I'm in trouble, I can look at it for immediate help.",4,2012-06-24,1.1
b64ffc28-bca9-4143-b339-4cd8a625e269,A Google user,Very good App,5,2012-06-24,
a67601c9-7a23-4b28-b954-efa68038a5e9,A Google user,"Wonderful app. I'm a registered nurse, so a little to basic for me, however.",5,2012-06-24,1.1
a679f35b-edbd-4148-a2f3-9ca15dcbbc4a,A Google user,Much needed.,5,2012-06-24,1.1
0d36db31-1c1b-4bed-a3ee-def47a17679e,A Google user,very helpfull. U should have it to,5,2012-06-24,
e98d1c4b-ef51-4848-b491-e86632509be8,A Google user,Great!,5,2012-06-24,1.1
2dd49ea6-1675-42fd-bc98-87891969f24d,A Google user,A must have for parents and baby sitters,5,2012-06-24,1.1
df64d381-fdda-4b1b-b087-406745982c29,A Google user,Saw this app on NY1 News. This amazes me. This can really come in handy in the case I need to CPR somebody or deal with a power outage.,5,2012-06-24,
59551246-6b81-4d0e-9e35-4372e2e973ec,A Google user,Great app. Good resource for parents or anyone who needs extra help knowing what to do in an emergency.,5,2012-06-24,1.1
caa00615-32a4-4212-a028-d417335f60d8,A Google user,Grate to know its with me every were I go just hope  never have to use it  thank you so much 4 make it free it helpes  most people want to b prepared  alot can't cuze of cost  thank you so so mutch,5,2012-06-24,1.1
7e914c85-d317-4cd7-9a64-b7f458c43343,A Google user,"Has all the basic information you need to know, useful.",5,2012-06-24,
d56bcad3-5fc8-42d4-adfb-6c403097ea3b,A Google user,Always wanted a first aid app. This is perfect!,5,2012-06-24,1.1
24ac1a85-a08e-4a86-995b-cf250ff5b8ed,A Google user,"Information provided is easy to understand, concise and helpful. I feel safer having essential first aid information easily accessible on my phone. Thank you!",5,2012-06-24,
0d0e231c-67e2-417d-b10b-dfecdbf3550d,A Google user,"There is no doubt that this is an encyclopedic app for first raiders. But, there could be more information added in a variety of areas, for example, providing first aid to pregnant women and delivery of babies, which does not seem to have been included.",4,2012-06-23,1.1
2c0bc3ea-1f74-4a28-ae88-fd0beba44728,A Google user,Great app to have.,5,2012-06-23,
ff2c80b4-21b5-47a7-b112-d0428b6a17ad,A Google user,But I'm glad I've got it. Great videos & very useful & easy to understand,5,2012-06-23,1.1
f47472c1-967d-4800-87cb-ae04700e315b,A Google user,verrrrry!! helpful,5,2012-06-23,1.1
0307927e-76d9-4742-b739-ec0f96b4939a,A Google user,Great app for first aid reference.,5,2012-06-23,1.1
89c1285d-0cd3-4fbd-8f1c-55d80b63fe63,A Google user,This is an excellent app.,5,2012-06-23,1.1
82ae7cbf-0ee5-4444-a216-b5ccd00a5c17,A Google user,very useful,5,2012-06-23,1.1
d632e9ec-f56d-43b5-806f-961b372b216d,A Google user,Very good:,5,2012-06-23,1.1
1618ef5a-2619-4ed3-8e43-e29c7a84f758,A Google user,Amsin,5,2012-06-23,1.1
97505939-75fd-42d5-bb9e-d63a50faf7dc,A Google user,App is handy in case of emergencies. Super easy to use.  Downside is its size.,4,2012-06-23,1.0
66f887cd-6b41-4fb0-8b2f-7b20cbbd000a,A Google user,Everyone needs this app!  Heat stroke info is great as weather starts heating up.,5,2012-06-23,1.0
eebf2cd6-acff-4d91-a74e-ed856a2c71f2,A Google user,Great app!,5,2012-06-23,1.1
adf70afd-939d-4908-92db-4e4f13cff354,A Google user,Very good app to have in an emergency. Very informative,5,2012-06-22,1.1
8865e3b5-7983-44bb-b18d-e983d1d33e0b,A Google user,awesome !!,5,2012-06-22,1.1
acd6ff4e-c0b7-46a0-bfef-14989fd4a6cb,A Google user,"I just love this app, the info is easy to use.",5,2012-06-22,1.1
d58050ee-1e45-4fb4-a496-edf8ca4835ab,A Google user,"At first i  thot this is just another book reading app. But this is much better than that. Read the symptoms, measures, actions and then test urself. Nice job.",4,2012-06-22,1.1
839ecb3e-4b82-4587-95df-10faa6fd327c,A Google user,"The layout is nice and user friendly.  The information is good overall, but in the quiz section I expected better.  There are at 3 incorrect or partially ""correct"" answers in the quiz section.",4,2012-06-22,1.0
3e860c19-9177-444b-aef4-8f03c27cc412,A Google user,Very useful sight.,5,2012-06-22,1.1
eab5598f-5c83-4501-8c66-dbbe2000323c,A Google user,"pretty sweet, a lot of useful stuff at your fingertips",4,2012-06-22,1.0
3c639523-3653-4efb-b9fa-7ddb2b5fa2a4,A Google user,Very well put together. Extremely informative,5,2012-06-22,
4c6ab2e3-b007-40fa-a9de-b3202ebb9068,A Google user,I especially like the quizzes,5,2012-06-22,
9f1ad3e0-8a52-46a7-924e-3c8c98c7fa2d,A Google user,"Excellent, ready to comprehend and memorize information. Never hurts to be prepared!",5,2012-06-22,1.1
aee00299-3b74-4c99-ae26-0e2190d2ec91,A Google user,I can help people now,5,2012-06-22,1.1
f6776a16-17ef-473c-a620-31e9288ce5f6,A Google user,We all should have this app. Even if used for minor emergencies.,5,2012-06-22,1.1
be1d134b-3ab2-4222-8830-c814b4089b5a,A Google user,Great app....i am sure someone's life will be saved thanks to this app!,5,2012-06-22,1.1
da4eeacc-1ba8-416d-8db2-379d50d6da18,A Google user,very helpful! 5 thumbs up:)),5,2012-06-22,1.0
c9e333a5-b109-42db-8692-c0452355c3dd,A Google user,Outstanding,5,2012-06-22,1.1
cf2beaf7-8fa9-4d00-86e9-0f62f4aa31f7,A Google user,A must have.,5,2012-06-21,1.1
768d00bd-4497-4501-8f61-32b777cf80f8,A Google user,So convenient to have whether at home or traveling.,5,2012-06-21,1.1
ae0681c8-40be-4b38-aa5d-dea6b382ae01,A Google user,Way to go Red Cross!,5,2012-06-21,
354eab27-fc1b-4a3a-8daf-7a847e397cae,A Google user,Having this app on my phone makes me feel safer and more prepared for emergencies.,5,2012-06-21,1.1
b4578832-81f8-4caf-b60c-9623d035229f,A Google user,"This is the best First Aid App on the market, and it is free...",5,2012-06-21,
7a98d2e7-01b0-4523-af65-7e7e4549c3ca,A Google user,A must for anyone...especially if you have out around children.,5,2012-06-21,1.0
bd69c03f-90f9-4512-b91d-c2bc8176c48e,A Google user,Just saw this on the news and thought I'd download it for present and future use and resource.,5,2012-06-21,
b9c37f82-fca3-4368-afd2-e55ad198eb27,A Google user,Great app,5,2012-06-21,
6154aed7-3a40-45b6-8400-fc236a11bfa5,A Google user,"As a Red Cross instructor, this app is hands down the best around. Just have it on your phone somewhere, it could save a life.",5,2012-06-21,1.1
676d8765-55a8-4718-b640-87a098fb3294,A Google user,A must have apparently for emergencys.-,5,2012-06-20,
b27fad34-d9c4-4bac-8edd-e8222b26bed2,A Google user,It's great!,5,2012-06-20,1.0
9ae3bac0-efa0-420e-92e7-896174f1d638,A Google user,Nicely done!,5,2012-06-20,1.1
f53c0ccf-226c-4784-9c03-78009197043e,A Google user,Easy on the eyes and on the fingers too!,5,2012-06-20,1.0
4029f600-2165-490a-aa07-7392eaf0ab6b,A Google user,Such a great app! Love it and so do my friends,5,2012-06-20,1.0
6fe28c12-e347-4adb-94cc-0cc64e3da809,A Google user,Great app! Lots of practical and easy to use info!,4,2012-06-20,1.1
0d9c7fb7-eb63-4bf7-a3f3-651eec28243b,A Google user,Nice app must install...,5,2012-06-20,
da0c3b92-5246-4809-96a6-31804a298f76,A Google user,Very good knowlage to have at your finger tips. Easy to understand and easy to use layout. Awesome app guys well done.,5,2012-06-20,1.0
9627869c-5f4b-47c5-accf-fb845f404795,A Google user,This app has ton of useful info.,5,2012-06-20,1.1
0527335e-c439-46fd-98b3-5f2c41fc960d,A Google user,must have for every phone/tablet... i just wish we can change the emergency number... we dont use 911 here in our country.,4,2012-06-20,
0a1ab7a3-444b-4472-8eec-26fcc1d9bcb2,A Google user,"I'm not one to advocate bloatware, but this really should come pre installed on every phone regardless of the type. Well done Red Cross!!! :-)",5,2012-06-20,1.0
24f69540-f45f-4531-884e-b69969e32947,A Google user,Thanks red cross!,5,2012-06-20,1.0
ba09120d-05e4-46b4-8a6d-9c62ba5cd22b,A Google user,I think this app is chock full of information. Great for all types of medical emergencies!,5,2012-06-20,1.1
139fc602-5f30-4af4-804f-546c33e42bba,A Google user,A very wonderful app. Expertly made!,5,2012-06-20,1.1
e43c4fc4-6f4f-4b84-8896-697ea1d531e1,A Google user,"Great app hope i never have to use it, but at least i know i have help at my finger tips.",5,2012-06-20,1.0
e3a9ac61-a593-48bc-aca8-e7bd7068bcdb,A Google user,Everyone with a phone should have this app! Bravo ARC!,5,2012-06-20,1.1
d15e3c21-9abc-4b1d-91e4-f24840de6eb3,A Google user,"While I hope no one ever needs to use this app in an emergency, this app should be installed on every phone. It is a great source for emergency situations to nonemergeny medical needs. I have been reading and testing myself for various situations.",5,2012-06-19,
3455aee6-27d8-415b-851f-02c6082621d3,A Google user,"For people in warm climates, heatstroke is a big concern. Please add it to the menu. It is                   just as important as hypothermia, which is on the menus.",4,2012-06-19,1.0
9a2e120b-86d9-4822-9390-1a96badf4093,A Google user,Works great on my Galaxy Nexus. Very informative on several situations. Could be the difference between life and death.,5,2012-06-19,1.0
a21d04c4-1b79-4d4b-9e8b-768495d1d7a0,A Google user,"Great app, tons of useful info.  Nice job!",5,2012-06-19,1.0
551477da-5ade-48a0-98d9-560ff614c3ef,A Google user,So comforting to have info with me!,5,2012-06-19,1.0
d28d4f55-ea0f-48e4-a3fc-62132ec0c425,A Google user,"Very good for kids but I'd love more challenging tests and a way to learn above ""somewhat common sense"" things!",5,2012-06-19,1.0
cfea1039-63f5-4c40-b099-0031acf2de85,A Google user,App insists on portrait mode.,1,2012-06-19,
32307e3b-e380-493d-972a-37af2e959ed0,A Google user,"This app is easy to use, informative, and at your fingertips. Awesome!",5,2012-06-19,
2ab663f0-dccd-47f0-ac8a-cfea395846f6,A Google user,Understandable and to the point. Great app!,5,2012-06-19,
6ed851d1-2c35-4c08-b3e2-d9de129ce223,A Google user,This is a great free app that is a must have.,5,2012-06-19,1.0
e1522eb2-780b-484c-86be-6c0598aaf293,A Google user,What an amazing app!,5,2012-06-19,1.0
d89d05c5-160e-432f-8c1c-2d8749fa8ee6,A Google user,This app even has VIDEOS with SOUND!,5,2012-06-19,1.0
b4f7760b-115e-45ae-b0e5-c35850d6fdb8,A Google user,Wow so thoughtful,5,2012-06-19,
9afa847d-e6dc-4109-b892-6979407c5fb9,A Google user,all it says for almost all of them is call 911,1,2012-06-19,
62716efb-9da4-44d1-b83e-200b887bd2ea,A Google user,very much helpful. love it!,5,2012-06-19,1.0
7a5096a6-d92a-4081-8393-af875b1f951a,A Google user,I wish there was an Australian one as well!,5,2012-06-19,1.0
22b44e61-e5a0-448a-aa1a-89c89ae02391,A Google user,Amazing interface Full if real knowledge,5,2012-06-19,1.0
40396b09-f78f-43e1-8fc4-0af3835ef58c,A Google user,It even has quizzes. Very useful.,5,2012-06-19,1.0
34853484-528d-4922-bfff-f348c92efb4a,A Google user,This is one of the few very good apps I have ever tested...nice guys carry on...XD,5,2012-06-19,1.0
d36ee96a-5a01-4218-b44e-81bf8c8e9079,A Google user,Kool app must have app for everyone,5,2012-06-19,1.0
149b0087-96a5-4514-a961-baf8bc651790,A Google user,Best,5,2012-06-19,1.0
5824c72b-a5be-47fd-9fdf-4d0bdd87f002,A Google user,Should come installed on phones!!,5,2012-06-19,1.0
98f99a3f-cfc1-4817-928c-0268febf81fc,A Google user,"Great software, looking for more added information",5,2012-06-19,1.0
0959d93d-2ce4-4014-aca6-4348971098e3,A Google user,This app has made me feel a lot more confident in my skills to deal with any emergencies that may come my way.,4,2012-06-19,1.0
9c555d91-dbef-4adc-baf4-227dd6f7c107,A Google user,Everything for emergencies at your fingertips. There is even a moving demo for CPR compressions. Love it!!,5,2012-06-19,1.0
6d75e608-ef72-4427-a6be-669fe9f4f7ad,A Google user,Love it!,5,2012-06-19,1.0
e57416ef-6c52-4bef-9a6c-079f8bf95640,A Google user,Great resource,5,2012-06-19,1.0
b2339ed9-7509-49f7-823f-d950fa3cae08,A Google user,Very well written and will come in handy when things go south. Can't wait to see the Hurricane App!,5,2012-06-19,1.0
25f7ebb7-4a45-4590-9f52-8d5337fa33d5,A Google user,This is a good and useful app n but with the bleeding achievement for why would root apply pressure there is a bug because what should be the correct answer is listed wrong,4,2012-06-18,1.0
822f2d4c-c91b-4b05-a2e9-65457af37d8c,A Google user,Great app!,5,2012-06-18,1.0
5615918a-23f3-4883-9211-1379db171c8d,A Google user,Love it thank you.,5,2012-06-18,1.0
f3f7e137-87a9-47fa-b0e1-f9201794b2b5,A Google user,"As a healthcare professional, it is a handy app. Very helpful about and beneficial.",5,2012-06-18,1.0
c318c5af-41a8-4ed8-8751-27194cc30cd2,A Google user,It's awesome.,5,2012-06-18,
13572eb2-ff98-421c-9764-8183dd9cf192,A Google user,This is a great app to have but it has nothing on here about heat emergencies such as heat stroke. Other then that its a good app for parents and children.,4,2012-06-18,1.0
2d41d322-ebb3-4487-8c14-a234725dfe9a,A Google user,Very detailed and great information. I love it.,5,2012-06-18,1.0
3610a9af-ac3d-4cda-85c0-dc64d66cff4c,A Google user,Be prepared!,5,2012-06-18,1.0
8fd463aa-99fd-4f1a-a529-8ecf8ecf7b47,A Google user,Awesome! Its very informative and easy to use. good job!  :),3,2012-06-18,1.0
788c9d90-d83b-43d5-a2a5-73501be2dd24,A Google user,I love this doctor,5,2012-06-18,1.0
011e204d-6bb7-4e20-8e09-4634f97c9524,A Google user,This makes me feel even more prepared to assist in an emergency situation.  Nice app!,5,2012-06-18,1.0
26f4547c-8a41-4231-8c3e-6f0f75284d04,A Google user,"Very easy, good and useful.",5,2012-06-18,1.0
baff3b41-1be7-4216-84f8-61bba8f6ccd9,A Google user,Definately moe comprehensive and better laid out than other first aid apps plus backed by the most important name in the field.  A+,5,2012-06-18,1.0
70574cf7-fdad-4bfa-bb21-a2e615547c75,A Google user,Very informative..,5,2012-06-18,
b4add345-4512-4b24-96a2-62df27e26532,A Google user,Enjoyed reading and learned a lot,5,2012-06-18,1.0
f05bc00a-f4f6-4ddc-8846-210c963ce144,A Google user,This app is very he'llpful I like this app. :),4,2012-06-18,1.0
43522e45-e8c8-4fa1-9542-a5364ae21fac,A Google user,"It should be available for Kindle, KF, Nook, etc. Valuable.",5,2012-06-18,1.0
0f148fc1-d9c5-4d3f-b73e-5446020d0c57,A Google user,Crucial information at your finger tips. A must hava APP.,5,2012-06-18,1.0
7ba240c4-aa9d-4fc3-91b4-0b23803b205a,A Google user,"Should be standard on every phone sold, a real lifesaver",5,2012-06-18,1.0
771f0588-487c-4ff9-bc92-d5bdfd7f1d42,A Google user,Awesome!,5,2012-06-18,1.0
8a316702-e36d-4a7e-8d32-36bd015a0be1,A Google user,"This guide errors so far on the side of caution that if help is not readily available, you are in deep do do.",2,2012-06-17,1.0
a23cc071-7cbf-449c-b174-44afdf6a26ff,A Google user,Great aPP ..,5,2012-06-17,1.0
32e5d1ed-8b44-4b47-b558-a7ad869beb0f,A Google user,I am a nurse and this is an app that all should have its very accurate and helpful,5,2012-06-17,1.0
0c6be30a-8c80-4022-9ac8-f0ccf2223e7e,A Google user,Quick and simple step by step. I like the 911 call button built into each treatment so you know when to call.,5,2012-06-17,
6b71005c-6764-4f38-b592-f91efaeeab6d,A Google user,Keeps it simple and to the point,4,2012-06-17,1.0
4e73a81a-039c-4468-bd5e-b038418c60c5,A Google user,This app is very well designed an comes to use during life saving situations...all in all life saver app :),5,2012-06-17,1.0
4223ae39-02b3-426f-99f3-b1a521be8bd0,A Google user,Very comprehensive in prevention and courses of action in emergencies -- would give anyone peace of mind!,5,2012-06-17,
ebae7130-9dc5-40b4-a091-6372fe95f5e0,A Google user,Such an amazing app..,5,2012-06-17,1.0
146c93dd-8fbb-402c-9781-4d51b62844db,A Google user,All the info is great and the quizzes are very helpful. One of the questions (number 5 on the prepare quiz) does not have the right answer as a choice on mine..,4,2012-06-17,1.0
5574cee6-d1d9-4ef9-a4dd-947569c1c118,A Google user,"I was frustrated to see that some points in the app were not consistent with the 2011 standards in many categories.  - Unconscious Breathing- they did not check for consciousness, and are using a recovery position that is not what is taught in class. - Burns says to use water for 10 minutes and to use plastic wrap on the injury if bandaging is needed. Neither is in any of the class materials (although the plastic is a good idea.) - General lack of basics such as checking the scene, getting consent, checking for conciousness, etc.  Most of the stuff on it is rock solid and consistent, and the few minor quibbles are not a big deal really. This is one of the best overall handheld guides I have seen.  (I am a long-time part-time Red Cross CPR instructor)",4,2012-06-17,1.0
e74b3f61-0b7b-441b-8800-2a1a23bd0a11,A Google user,This app is very informative and a great tool to have quick access to. Definitely don't think twice before you download it!,5,2012-06-17,1.0
4c000f61-8df9-419d-ad67-c376e40d5c33,A Google user,Very smart. Build,5,2012-06-17,1.0
a4c260e5-f1f9-497a-adab-ed41ddd58d69,A Google user,Well done with lots of useful infos.  The videos are very helpful.,5,2012-06-17,1.0
462859b5-ac8d-4f5c-a00c-b55a36d851fa,A Google user,Educational. Might as well keep it on my phone. :),5,2012-06-16,1.0
5b6e3b4f-ed88-4395-9b70-5277bc2d20fc,A Google user,Pocket first aid guide...,5,2012-06-16,1.0
34459139-520a-4ff2-8c6f-1c89ae42cde0,A Google user,Must have app! I feel safe knowing I have a wealth of resources at my fingertips!,5,2012-06-16,1.0
639f4661-292c-4a3a-9f3f-8ea79955515c,A Google user,I love it,5,2012-06-16,1.0
d2ccb555-37d1-48d6-ba0c-4bceb6643ec0,A Google user,Must have app for everyone,5,2012-06-16,1.0
3856560d-df72-4ae4-968f-6e0edc0d1831,A Google user,Has all the answers you need for your first aid emergencys.,5,2012-06-16,1.0
3fcadb91-cada-4454-8bc4-1ee7f2a9309e,A Google user,Great app!  very useful information,5,2012-06-16,1.0
a256d7d6-012d-4bf4-bc68-f648b483213d,A Google user,26MB app and it doesnt even come available on tablets....ridiculous.  come on red cross,2,2012-06-16,1.0
0d7b2669-1d15-4110-892a-bb6c59a26d7a,A Google user,Excellent,5,2012-06-16,1.0
708d01c3-1011-42cf-81bb-d7bd6761c620,A Google user,Every phone should have this app!,5,2012-06-16,1.0
618c5689-4950-4903-a65f-d9164a391f77,A Google user,Cannot say enough great things about it!,5,2012-06-16,1.0
a9c50f7c-fb38-473e-a927-f7b97caa7163,A Google user,Great,5,2012-06-16,1.0
28605ae6-0766-4557-a5a4-0fa9381df366,A Google user,"Awesome.  If in a panic situation this app can save lives.  I realize it's NOT a replacement for a doctor but, the first 15min of ANY emergency are the most critical.  Doing a simple life saving first aid procedure can really save someone's life.",5,2012-06-16,1.0
168f4b0b-1ea2-46aa-a38f-75b5e4029b36,A Google user,Very handy to have all this info close to you at all times in your phone.  A must have for anyone I feel.,4,2012-06-16,1.0
99ec26c5-f5c7-4427-b60d-1409ac670ec8,A Google user,Helpful and easily accessible!,5,2012-06-16,1.0
8cc00ab8-ff0a-4c42-b891-665b59018e0b,A Google user,"Really good app, packed with lots of information.  It would be nice if there was a way to store emergency contacts right inside the app so responders could easily find them.",5,2012-06-16,1.0
5ec75514-ba86-444f-a2e9-c6126281dfbc,A Google user,"We hope to never need this, but it is now on all our Android devices.  Great charts, videos, even timers and short cuts to emergency numbers.  Thanks for the great app, American Red Cross.",5,2012-06-16,1.0
846ffda9-6639-4af3-b34f-e6d23cbf4b39,A Google user,Awesome app!!! God wk,5,2012-06-16,1.0
b15c7264-c06a-4caf-91a9-b0fe704250de,A Google user,Brilliant app,5,2012-06-16,1.0
a080ffb3-8f9d-4b52-b5f3-6d201c65b8c0,A Google user,"It's a real nice and has a  ton of informative information, it could really help out one day! One minor complaint is that the app itself seems bulky, scrolling is laggy and it could take a second or more after pressing something to get to the next screen. Slow app, but helpful.",4,2012-06-16,1.0
1a711262-7374-49bc-a9c1-8dc4966d49da,A Google user,Love it,5,2012-06-16,1.0
1d4e22bb-c015-448a-aaf9-b5ca5383cd7c,A Google user,"One of the best apps!  Everyone should download it. Is very usefull, i love it",5,2012-06-16,1.0
9e06558c-61aa-4fef-974e-77ec5f147936,A Google user,Great application ...loved it...,5,2012-06-16,
8dea56f5-333b-4ae1-80c5-66dfeb8c4d0f,A Google user,Great app!!!!,5,2012-06-16,1.0
81e716e6-9869-4e3a-8a75-cfdbf9f91d60,A Google user,"Very, very useful app. Looks good, feels good to use. Nothing more I can ask for, for the meantime. Haha.",5,2012-06-16,1.0
17be4621-ed11-40d1-b850-300ee4564f51,A Google user,Wonderful App.,5,2012-06-16,1.0
e1771ff2-bfac-4a38-8d82-2e2db2d18cff,A Google user,"Great app, but only 4 stars because the preparedness quiz doesn't have a correct answer in the last question :-P",4,2012-06-16,1.0
a1e71f5b-1b73-483f-887c-e8ef31b13416,A Google user,This Red Cross Director recommends this easy to use app!,5,2012-06-15,1.0
a7886b54-4b58-4492-bfd3-f0903acb1729,A Google user,"Good info, easy to use. The fact that you don't have to go online to use it is one of the best features.",5,2012-06-15,1.0
68e7238d-cc7c-4340-b881-86eb6057c3ee,A Google user,Way to go American Red Cross,5,2012-06-15,1.0
926b71f9-523f-4a3f-a8dc-0a0be5a53760,A Google user,Every phone should come pre-loaded with this app.,5,2012-06-15,1.0
59d67cd1-3346-4653-8076-39d81e450c5f,A Google user,"Love it and hope not to use, but glad to have it in case.......",5,2012-06-15,1.0
afaa9c0b-4907-4100-90bf-8505e20a248d,A Google user,If you have the space...this could save someone's life,5,2012-06-15,1.0
95d8967d-1468-49c6-ae6f-b58c5493ffbd,A Google user,"This is something that everyone should have on their phone, indeed. Brilliant!",5,2012-06-15,1.0
e2185006-9574-4a3a-9be5-c42184f143aa,A Google user,Great app very clear and easy to understand directions.,5,2012-06-15,1.0
5ad5b5bd-9c25-4c68-bbdd-fffa54bca63d,A Google user,A little iOS-y but great information!,5,2012-06-15,1.0
90cde94a-419f-491d-9b52-c956496f77dd,A Google user,Very good information,5,2012-06-15,1.0
c6f6de4e-3906-4324-aaf7-55aaeeb25537,A Google user,Very helpful. Concise and easy to use.,4,2012-06-15,1.0
b45bf7be-3146-4be5-a726-b135ca8d50b7,A Google user,Another fine product from the Red Cross! The steps are helpful and easy to follow.,5,2012-06-15,1.0
10db4e9f-a389-4cac-8f2e-bfec2d086773,A Google user,I Love this app very use full,5,2012-06-15,1.0
c5f7b3a0-329a-4139-a7ce-01fb8d95f1bc,A Google user,This app is super every thing I need to know when I need it.  Really easy to ise and terrific videos took a couple of seconds extra to load then mosy apps well worth the extra few seconds. A five star app,5,2012-06-15,1.0
9db0d874-3b06-4723-88e2-0bdff3a9dd71,A Google user,I'm glad I downloaded this app.  You never know of you will need it.,5,2012-06-15,1.0
0f01c0e4-e255-482b-bdee-d223beb6588d,A Google user,"Good to have on hand for reference, even if you've taken the classes.",5,2012-06-15,1.0
729bb9ac-2cab-4cfb-ad5f-2a38065c4cd9,A Google user,This app is great.,5,2012-06-15,1.0
7bfb57b0-8b94-429e-aa4b-a9f472ca7774,A Google user,Love it!!!!!,5,2012-06-15,1.0
0090cbf9-5ee1-4abc-9b65-d6483adab9af,A Google user,Burns,4,2012-06-15,1.0
ea13944d-f863-4ccb-8495-8b53568552a3,A Google user,Good,5,2012-06-15,1.0
11469fbf-ac69-4c2f-b13a-d30957a01943,A Google user,"This is a great apparently. Just in case, because you never know. But most of the information should be common sense.",5,2012-06-15,1.0
268b97e2-8b31-4fcf-9c37-da696d14bd57,A Google user,Tons and tons of great information. Best 1st aid app out there.,5,2012-06-15,1.0
bea46d5a-b697-4f54-b985-b0a3519f19e9,A Google user,"Good, simple information. This will save lives.",5,2012-06-15,1.0
634a23da-8dcd-4d6e-8594-29d6d6bbcbbf,A Google user,Informative and educational,5,2012-06-15,1.0
d1d314ea-67e5-4039-91f9-f39591ae42e3,A Google user,Need search box to access info faster,4,2012-06-15,1.0
fbf138dc-406e-44f7-9b3d-446d881ddf10,A Google user,Amazing,5,2012-06-15,1.0
3518db6b-7dc9-4881-946d-49857f46ab5a,A Google user,Easy to follow!,4,2012-06-15,1.0
4a6fed3c-db59-4685-a7f4-fb268a6e5cf1,A Google user,"Wow, this is the perfect companion app to the American Red Cross First Aid Training. Great for quick reviews and keeping skills sharp. MUST HAVE APP...for instructors and students alike. I am an American Red Cross First Aid/CPR/AED Instructor and I will recommend this app to all my students.",5,2012-06-15,1.0
1c9ad51a-6bb5-4b9d-b852-73f7fe62aa87,A Google user,Awesome!,5,2012-06-15,1.0
bd675889-9904-4b5b-9a10-b5f52491912e,A Google user,Great app haven't had to use it yet but amazingly done.,5,2012-06-15,1.0
dc535d88-3bc9-46ef-bb90-a4cc0b2f650b,A Google user,A little limited in the information that it provides.  Requires WiFi on Droid4 which isn't always available.,4,2012-06-15,1.0
544e7c0d-50c2-4bed-85fb-b4907b861594,A Google user,"Fun app, easy to use.",5,2012-06-15,1.0
4079addc-7b21-48da-90e4-9b934e0f27c7,A Google user,Just stay cool..n read ur.phone!,5,2012-06-15,1.0
3a9fcb8c-54c8-445c-aab4-5fbd5da5bd40,A Google user,"For your sake and others, consider downloading this app.",5,2012-06-15,1.0
357f515c-ed52-4c71-8543-b601fea87b3b,A Google user,"Nice job Red Cross, good choice of apps.",5,2012-06-15,1.0
976eebfc-b244-46a5-a81f-2d3f01e2ff91,A Google user,Great info to have.  The slider functions dont seem to work on the LG Optimus V,4,2012-06-15,1.0
a9d1f990-5791-439d-9253-1565994c9a0d,A Google user,Love the information and emergency section that button to call 911 on the screen.,5,2012-06-14,1.0
